customer_id,invoice_date,invoice_id,invoice_amount,payment_term_days,payment_date,days_delayed,collected_amount,outstanding_amount,credit_note,region,segment,amount_percent
CUST_B,2025-06-07,INV-6394,24596.29,60.0,2025-08-08,2,23292.77,1303.52,0.0,East,SME,0.9470033895355763
CUST_B,2025-06-08,INV-6767,5634.82,30.0,2025-07-07,-1,4758.4,389.12,487.3,North,Mid-Market,0.8444635321092776
CUST_B,2025-06-09,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,Mid-Market,0.0
CUST_B,2025-06-10,INV-6483,7197.02,30.0,2025-07-13,3,6001.5,1195.52,0.0,West,SME,0.8338868031490811
CUST_B,2025-06-11,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,SME,0.0
CUST_B,2025-06-12,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,SME,0.0
CUST_B,2025-06-13,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,SME,0.0
CUST_B,2025-06-14,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,SME,0.0
CUST_B,2025-06-15,INV-6640,15218.97,45.0,2025-07-31,1,13070.71,1757.56,390.7,North,Enterprise,0.8588432725736367
CUST_B,2025-06-16,INV-6747,24086.72,30.0,2025-07-16,0,22924.44,939.25,223.03,South,Enterprise,0.9517460243652933
CUST_B,2025-06-17,INV-6551,21125.31,45.0,2025-08-02,1,19120.33,2004.98,0.0,East,SME,0.9050910968880457
CUST_B,2025-06-18,INV-6036,9660.88,30.0,2025-07-16,-2,8837.47,781.79,41.62,South,Mid-Market,0.9147686339132667
CUST_B,2025-06-19,INV-6226,6881.39,60.0,2025-08-16,-2,6626.5,0.0,449.62,South,Mid-Market,0.9629595183531234
CUST_B,2025-06-20,INV-6601,23155.76,60.0,2025-08-19,0,20832.41,1945.42,377.93,South,Mid-Market,0.8996642735975844
CUST_B,2025-06-21,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,South,Mid-Market,0.0
CUST_B,2025-06-22,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,South,Mid-Market,0.0
CUST_B,2025-06-23,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,South,Mid-Market,0.0
CUST_B,2025-06-24,INV-6425,10854.37,30.0,2025-07-22,-2,9284.27,1570.1,0.0,North,Enterprise,0.8553485831052378
CUST_B,2025-06-25,INV-6639,19916.5,45.0,2025-08-12,3,17152.43,2673.26,90.81,North,Enterprise,0.861217081314488
CUST_B,2025-06-26,INV-6703,5167.56,45.0,2025-08-11,1,4291.05,876.51,0.0,North,Mid-Market,0.8303822306852751
CUST_B,2025-06-27,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,Mid-Market,0.0
CUST_B,2025-06-28,INV-6007,21016.8,30.0,2025-07-27,-1,16963.37,4053.43,0.0,North,Enterprise,0.807133816756119
CUST_B,2025-06-29,INV-6533,20351.48,30.0,2025-07-30,1,16795.53,3555.95,0.0,South,Enterprise,0.8252731496677391
CUST_B,2025-06-30,INV-6312,20016.63,30.0,2025-08-02,3,17549.38,2438.43,28.82,West,Enterprise,0.8767399906977349
CUST_B,2025-07-01,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,Enterprise,0.0
CUST_B,2025-07-02,INV-6431,5698.15,45.0,2025-08-18,2,5218.89,479.26,0.0,South,Enterprise,0.9158920000350992
CUST_B,2025-07-03,INV-6263,14648.37,60.0,2025-09-02,1,11895.36,2753.01,0.0,South,Mid-Market,0.8120603179739452
CUST_B,2025-07-04,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,South,Mid-Market,0.0
CUST_B,2025-07-05,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,South,Mid-Market,0.0
CUST_B,2025-07-06,INV-6660,16642.01,30.0,2025-08-06,1,14183.47,2086.72,371.82,North,SME,0.8522690468278772
CUST_B,2025-07-07,INV-6199,24284.66,45.0,2025-08-22,1,23492.61,573.44,218.61,North,Enterprise,0.967384760585489
CUST_B,2025-07-08,INV-6285,13789.6,60.0,2025-09-06,0,12460.33,1254.52,74.75,South,SME,0.9036034402738296
CUST_B,2025-07-09,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,South,SME,0.0
CUST_B,2025-07-10,INV-6480,20127.98,30.0,2025-08-09,0,19814.88,313.1,0.0,North,Enterprise,0.9844445393924279
CUST_B,2025-07-11,INV-6818,18785.37,45.0,2025-08-27,2,17723.87,1061.5,0.0,West,SME,0.9434932609791555
CUST_B,2025-07-12,INV-6072,21642.03,45.0,2025-08-27,1,20289.55,1137.4,215.08,West,Enterprise,0.937506786562998
CUST_B,2025-07-13,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,Enterprise,0.0
CUST_B,2025-07-14,INV-6489,23361.8,60.0,2025-09-14,2,21793.79,1106.31,461.7,South,Mid-Market,0.9328814560521879
CUST_B,2025-07-15,INV-6027,21304.97,45.0,2025-08-27,-2,17892.12,3249.29,163.56,South,Mid-Market,0.8398096782112342
CUST_B,2025-07-16,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,South,Mid-Market,0.0
CUST_B,2025-07-17,INV-6964,8435.35,30.0,2025-08-19,3,7283.49,1151.86,0.0,South,SME,0.8634484639048764
CUST_B,2025-07-18,INV-6195,15147.37,30.0,2025-08-17,0,12172.53,2579.89,394.95,West,SME,0.8036068307567584
CUST_B,2025-07-19,INV-6133,20254.12,60.0,2025-09-15,-2,19687.25,566.87,0.0,East,Enterprise,0.9720121140785184
CUST_B,2025-07-20,INV-6524,23061.13,60.0,2025-09-21,3,21937.52,1123.61,0.0,South,Mid-Market,0.9512768888601729
CUST_B,2025-07-21,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,South,Mid-Market,0.0
CUST_B,2025-07-22,INV-6348,21259.46,30.0,2025-08-21,0,17311.5,3784.03,163.93,East,SME,0.8142963179685656
CUST_B,2025-07-23,INV-6391,10097.86,45.0,2025-09-04,-2,9424.13,369.37,304.36,North,SME,0.9332799226766858
CUST_B,2025-07-24,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,SME,0.0
CUST_B,2025-07-25,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,SME,0.0
CUST_B,2025-07-26,INV-6651,9134.9,45.0,2025-09-08,-1,8692.51,337.62,104.77,East,SME,0.9515714457739002
CUST_B,2025-07-27,INV-6567,9415.83,60.0,2025-09-28,3,8714.64,285.66,415.53,West,SME,0.9255307285709279
CUST_B,2025-07-28,INV-6852,10382.43,45.0,2025-09-13,2,9251.7,1130.73,0.0,West,SME,0.8910919697989778
CUST_B,2025-07-29,INV-6773,7473.46,60.0,2025-09-30,3,7072.7,0.0,450.27,North,SME,0.9463755743658225
CUST_B,2025-07-30,INV-6955,13730.19,60.0,2025-09-29,1,11350.16,2372.93,7.1,South,Mid-Market,0.8266571693472559
CUST_B,2025-07-31,INV-6144,13387.96,45.0,2025-09-17,3,12677.33,405.82,304.81,North,SME,0.9469202178673973
CUST_B,2025-08-01,INV-6357,20441.68,30.0,2025-09-02,2,16943.46,3215.11,283.11,East,Mid-Market,0.8288682730577916
CUST_B,2025-08-02,INV-6536,12955.42,30.0,2025-09-04,3,12319.13,636.29,0.0,North,SME,0.9508861928057909
CUST_B,2025-08-03,INV-6739,13616.1,45.0,2025-09-18,1,12226.25,1137.6,252.25,North,Mid-Market,0.8979259846799009
CUST_B,2025-08-04,INV-6586,18709.31,30.0,2025-09-06,3,16156.56,2365.38,187.37,North,Enterprise,0.8635572343394812
CUST_B,2025-08-05,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,Enterprise,0.0
CUST_B,2025-08-06,INV-6376,16837.81,60.0,2025-10-08,3,15169.49,1589.75,78.57,South,Mid-Market,0.900918231052613
CUST_B,2025-08-07,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,South,Mid-Market,0.0
CUST_B,2025-08-08,INV-6903,16281.54,60.0,2025-10-06,-1,15023.81,1257.73,0.0,West,Enterprise,0.9227511648161045
CUST_B,2025-08-09,INV-6650,18411.92,30.0,2025-09-11,3,16860.12,1515.17,36.63,West,Enterprise,0.9157176437872857
CUST_B,2025-08-10,INV-6809,15056.9,30.0,2025-09-11,2,12468.91,2200.44,387.55,West,Enterprise,0.828119333993053
CUST_B,2025-08-11,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,Enterprise,0.0
CUST_B,2025-08-12,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,Enterprise,0.0
CUST_B,2025-08-13,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,Enterprise,0.0
CUST_B,2025-08-14,INV-6566,23413.32,60.0,2025-10-14,1,21215.74,1973.0,224.58,West,SME,0.9061397529269665
CUST_B,2025-08-15,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,SME,0.0
CUST_B,2025-08-16,INV-6530,5054.16,45.0,2025-10-01,1,4184.46,869.7,0.0,East,Mid-Market,0.8279239280117765
CUST_B,2025-08-17,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,East,Mid-Market,0.0
CUST_B,2025-08-18,INV-6163,7640.34,45.0,2025-10-03,1,6135.34,1505.0,0.0,East,Enterprise,0.8030192373637822
CUST_B,2025-08-19,INV-6654,22460.11,60.0,2025-10-18,0,19080.54,3379.57,0.0,West,Enterprise,0.8495301225149833
CUST_B,2025-08-20,INV-6568,14614.56,60.0,2025-10-18,-1,12671.8,1462.34,480.42,West,Enterprise,0.8670668155592779
CUST_B,2025-08-21,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,Enterprise,0.0
CUST_B,2025-08-22,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,Enterprise,0.0
CUST_B,2025-08-23,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,Enterprise,0.0
CUST_B,2025-08-24,INV-6881,22699.19,30.0,2025-09-25,2,22214.24,484.95,0.0,West,Enterprise,0.9786358015418173
CUST_B,2025-08-25,INV-6338,20857.48,30.0,2025-09-23,-1,20833.45,24.03,0.0,West,SME,0.9988478953353905
CUST_B,2025-08-26,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,SME,0.0
CUST_B,2025-08-27,INV-6087,5295.39,30.0,2025-09-28,2,5104.96,0.0,433.29,West,Mid-Market,0.9640385316284541
CUST_B,2025-08-28,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,Mid-Market,0.0
CUST_B,2025-08-29,INV-6474,24001.42,45.0,2025-10-16,3,23634.24,4.22,362.96,South,Mid-Market,0.9847017384804734
CUST_B,2025-08-30,INV-6090,8313.54,30.0,2025-09-28,-1,8128.85,0.0,277.16,East,Enterprise,0.977784433586655
CUST_B,2025-08-31,INV-6814,21369.14,30.0,2025-10-02,2,17555.32,3789.09,24.73,West,SME,0.8215267437061108
CUST_B,2025-09-01,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,SME,0.0
CUST_B,2025-09-02,INV-6994,16667.15,60.0,2025-11-01,0,15389.25,1277.9,0.0,North,Mid-Market,0.923328223481519
CUST_B,2025-09-03,INV-6306,14476.7,60.0,2025-11-03,1,12745.72,1488.08,242.9,West,SME,0.8804299322359377
CUST_B,2025-09-04,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,SME,0.0
CUST_B,2025-09-05,INV-6780,12252.34,45.0,2025-10-21,1,10454.15,1515.26,282.93,East,Enterprise,0.8532370143172651
CUST_B,2025-09-06,INV-6622,12596.59,30.0,2025-10-09,3,11219.82,1131.19,245.58,South,Enterprise,0.8907029600868172
CUST_B,2025-09-07,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,South,Enterprise,0.0
CUST_B,2025-09-08,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,South,Enterprise,0.0
CUST_B,2025-09-09,INV-6083,12905.85,30.0,2025-10-12,3,10389.33,2516.52,0.0,East,SME,0.8050093562221783
CUST_B,2025-09-10,INV-6833,18192.93,60.0,2025-11-09,0,15354.35,2838.58,0.0,South,Mid-Market,0.8439734556225963
CUST_B,2025-09-11,INV-6134,19489.35,30.0,2025-10-13,2,18495.5,993.85,0.0,East,SME,0.9490054824814579
CUST_B,2025-09-12,INV-6284,11000.02,30.0,2025-10-11,-1,8965.92,2034.1,0.0,South,Enterprise,0.8150821543960829
CUST_B,2025-09-13,INV-6944,5345.69,30.0,2025-10-16,3,4678.67,667.02,0.0,North,SME,0.8752228430754496
CUST_B,2025-09-14,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,SME,0.0
CUST_B,2025-09-15,INV-6198,9416.08,45.0,2025-11-02,3,9121.71,35.62,258.75,West,Enterprise,0.9687375213464625
CUST_B,2025-09-16,INV-6165,17577.95,45.0,2025-11-03,3,17059.09,518.86,0.0,South,Enterprise,0.9704823372463797
CUST_B,2025-09-17,INV-6722,17925.06,45.0,2025-11-01,0,15236.74,2688.32,0.0,East,SME,0.8500244908524712
CUST_B,2025-09-18,INV-6068,15006.4,30.0,2025-10-16,-2,13979.96,568.3,458.14,East,Enterprise,0.931599850730355
CUST_B,2025-09-19,INV-6829,24996.45,60.0,2025-11-20,2,21589.35,3407.1,0.0,South,Mid-Market,0.8636966449235791
CUST_B,2025-09-20,INV-6238,17900.88,30.0,2025-10-21,1,16183.29,1717.59,0.0,South,SME,0.9040499684931691
CUST_B,2025-09-21,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,South,SME,0.0
CUST_B,2025-09-22,INV-6424,20208.81,30.0,2025-10-24,2,16612.19,3107.27,489.35,West,Mid-Market,0.8220271257931564
CUST_B,2025-09-23,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,Mid-Market,0.0
CUST_B,2025-09-24,INV-6344,11706.64,60.0,2025-11-23,0,11553.7,0.0,488.88,West,Mid-Market,0.9869356194433245
CUST_B,2025-09-25,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,Mid-Market,0.0
CUST_B,2025-09-26,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,West,Mid-Market,0.0
CUST_B,2025-09-27,INV-6506,19948.96,45.0,2025-11-14,3,16830.99,3117.97,0.0,South,Enterprise,0.8437026291094876
CUST_B,2025-09-28,INV-6999,8573.11,30.0,2025-10-31,3,7372.79,707.64,492.68,West,SME,0.8599901319357852
CUST_B,2025-09-29,INV-6978,10128.85,30.0,2025-10-30,1,9003.32,662.17,463.36,East,Enterprise,0.8888787967044629
CUST_B,2025-09-30,INV-6933,23857.8,45.0,2025-11-16,2,22691.38,910.78,255.64,West,Enterprise,0.9511094903972706
CUST_B,2025-10-01,INV-6450,8681.29,60.0,2025-12-03,3,7371.17,904.03,406.09,East,SME,0.8490869444518038
CUST_B,2025-10-02,INV-6172,20363.88,60.0,2025-12-02,1,16639.39,3663.41,61.08,West,SME,0.81710312573046
CUST_B,2025-10-03,INV-6970,10142.42,30.0,2025-11-04,2,8835.27,1093.16,213.99,West,Enterprise,0.8711205018131768
CUST_B,2025-10-04,INV-6150,14632.54,30.0,2025-11-03,0,13916.22,366.69,349.63,West,Enterprise,0.9510460931594924
CUST_B,2025-10-05,INV-6069,8578.66,45.0,2025-11-20,1,7935.88,598.85,43.93,South,SME,0.9250722140753918
CUST_B,2025-10-06,INV-6379,13567.69,60.0,2025-12-06,1,10990.36,2577.33,0.0,North,Mid-Market,0.8100391444674813
CUST_B,2025-10-07,INV-6749,21567.41,30.0,2025-11-09,3,20837.82,729.59,0.0,South,Mid-Market,0.966171645088585
CUST_B,2025-10-08,INV-6582,6423.2,30.0,2025-11-09,2,5604.57,818.63,0.0,South,Enterprise,0.8725510648897745
CUST_B,2025-10-09,INV-6515,22883.37,45.0,2025-11-21,-2,20862.55,1952.82,68.0,West,Enterprise,0.9116904546839036
CUST_B,2025-10-10,INV-6416,20300.11,30.0,2025-11-07,-2,16550.05,3750.06,0.0,North,SME,0.8152689813010865
CUST_B,2025-10-11,INV-6427,15330.37,30.0,2025-11-11,1,14191.52,1138.85,0.0,North,Mid-Market,0.9257128171074801
CUST_B,2025-10-12,INV-6766,9856.89,60.0,2025-12-12,1,9450.17,406.72,0.0,North,Enterprise,0.9587374922516129
CUST_B,2025-10-13,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,Enterprise,0.0
CUST_B,2025-10-14,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,Enterprise,0.0
CUST_B,2025-10-15,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,Enterprise,0.0
CUST_B,2025-10-16,INV-6705,5810.98,30.0,2025-11-15,0,4815.31,995.67,0.0,North,SME,0.8286571284017499
CUST_B,2025-10-17,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,SME,0.0
CUST_B,2025-10-18,INV-6788,24512.25,30.0,2025-11-20,3,23344.18,1168.07,0.0,North,SME,0.952347499719528
CUST_B,2025-10-19,INV-6370,10534.99,30.0,2025-11-20,2,9322.91,1212.08,0.0,West,Enterprise,0.8849472092522157
CUST_B,2025-10-20,INV-6341,18336.48,45.0,2025-12-07,3,18330.28,6.2,0.0,West,Mid-Market,0.9996618762161549
CUST_B,2025-10-21,INV-6409,15678.73,45.0,2025-12-04,-1,13703.05,1729.58,246.1,South,SME,0.8739897938162083
CUST_B,2025-10-22,INV-6414,17598.71,45.0,2025-12-09,3,15224.19,2374.52,0.0,South,SME,0.8650742014613572
CUST_B,2025-10-23,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,South,SME,0.0
CUST_B,2025-10-24,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,South,SME,0.0
CUST_B,2025-10-25,INV-6189,5050.38,60.0,2025-12-24,0,4391.51,535.61,123.26,North,Mid-Market,0.8695405098230232
CUST_B,2025-10-26,INV-6019,12831.97,45.0,2025-12-09,-1,12050.21,735.18,46.58,East,SME,0.9390771643013505
CUST_B,2025-10-27,INV-6613,24771.98,45.0,2025-12-11,0,24744.42,0.0,412.08,West,Mid-Market,0.998887452678389
CUST_B,2025-10-28,INV-6079,21641.72,30.0,2025-11-26,-1,21552.52,89.2,0.0,East,Enterprise,0.9958783312971428
CUST_B,2025-10-29,INV-6561,9070.81,60.0,2025-12-31,3,8723.54,347.27,0.0,West,Mid-Market,0.9617156571463851
CUST_B,2025-10-30,INV-6759,10260.9,45.0,2025-12-17,3,8248.34,2012.56,0.0,West,Enterprise,0.8038612597335517
CUST_B,2025-10-31,INV-6751,19723.23,45.0,2025-12-16,1,19415.59,307.64,0.0,South,Mid-Market,0.9844021491408862
CUST_C,2025-05-01,INV-6304,20689.85,45.0,2025-07-01,16,19906.48,678.0,105.37,East,Mid-Market,0.9621374732054607
CUST_C,2025-05-02,INV-6883,15002.11,30.0,2025-06-22,21,12196.41,2430.41,375.29,North,SME,0.8129796408638518
CUST_C,2025-05-03,INV-6443,15712.17,30.0,2025-06-21,19,14485.33,904.52,322.32,South,Mid-Market,0.9219178509397492
CUST_C,2025-05-04,INV-6522,14298.69,60.0,2025-07-24,21,14255.14,43.55,0.0,East,Mid-Market,0.9969542664397927
CUST_C,2025-05-05,INV-6708,20756.53,45.0,2025-07-07,18,19019.46,1371.04,366.03,South,Mid-Market,0.9163121196076608
CUST_C,2025-05-06,INV-6497,15707.45,45.0,2025-07-07,17,14218.27,1489.18,0.0,West,Enterprise,0.9051927588500998
CUST_C,2025-05-07,INV-6439,5044.2,45.0,2025-07-11,20,4536.23,507.97,0.0,East,Enterprise,0.8992962214027992
CUST_C,2025-05-08,INV-6668,5454.11,60.0,2025-08-02,26,5285.48,0.0,312.94,East,SME,0.969082031715532
CUST_C,2025-05-09,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,East,SME,0.0
CUST_C,2025-05-10,INV-6647,18071.87,60.0,2025-07-28,19,16774.8,1297.07,0.0,North,Mid-Market,0.9282271286812046
CUST_C,2025-05-11,INV-6859,9766.29,30.0,2025-07-03,23,9549.32,216.97,0.0,East,SME,0.9777837848353877
CUST_C,2025-05-12,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,East,SME,0.0
CUST_C,2025-05-13,INV-6435,18682.1,60.0,2025-08-02,21,16220.32,2461.78,0.0,East,Enterprise,0.8682278758811911
CUST_C,2025-05-14,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,East,Enterprise,0.0
CUST_C,2025-05-15,INV-6084,8227.15,60.0,2025-08-01,18,8098.22,0.0,208.06,North,Enterprise,0.9843287165057159
CUST_C,2025-05-16,INV-6667,19013.87,30.0,2025-07-09,24,18111.68,754.27,147.92,South,Mid-Market,0.9525509535933506
CUST_C,2025-05-17,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,South,Mid-Market,0.0
CUST_C,2025-05-18,INV-6772,24161.61,60.0,2025-08-08,22,20748.05,3413.56,0.0,West,Enterprise,0.8587196796902192
CUST_C,2025-05-19,INV-6611,14606.68,60.0,2025-08-13,26,14342.38,264.3,0.0,West,Mid-Market,0.9819055391095033
CUST_C,2025-05-20,INV-6415,7586.41,60.0,2025-08-04,16,7289.45,168.39,128.57,North,Mid-Market,0.9608563207103228
CUST_C,2025-05-21,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,Mid-Market,0.0
CUST_C,2025-05-22,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,Mid-Market,0.0
CUST_C,2025-05-23,INV-6137,21887.73,60.0,2025-08-20,29,18191.39,3696.34,0.0,East,Enterprise,0.8311227340615038
CUST_C,2025-05-24,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,East,Enterprise,0.0
CUST_C,2025-05-25,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,East,Enterprise,0.0
CUST_C,2025-05-26,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,East,Enterprise,0.0
CUST_C,2025-05-27,INV-6487,24503.94,30.0,2025-07-19,23,21512.04,2652.13,339.77,East,SME,0.8779012681225958
CUST_C,2025-05-28,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,East,SME,0.0
CUST_C,2025-05-29,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,East,SME,0.0
CUST_C,2025-05-30,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,East,SME,0.0
CUST_C,2025-05-31,INV-6558,10942.32,60.0,2025-08-23,24,10415.95,465.86,60.51,East,Mid-Market,0.9518959416284665
CUST_C,2025-06-01,INV-6840,17271.13,30.0,2025-07-16,15,14804.41,2466.72,0.0,West,Enterprise,0.8571766873389292
CUST_C,2025-06-02,INV-6479,14840.14,60.0,2025-08-31,30,12119.6,2720.54,0.0,West,Mid-Market,0.8166769316192436
CUST_C,2025-06-03,INV-6915,5851.29,60.0,2025-08-17,15,4769.59,621.97,459.73,North,Enterprise,0.8151347822445991
CUST_C,2025-06-04,INV-6962,11630.6,60.0,2025-08-30,27,10745.54,885.06,0.0,West,Mid-Market,0.9239024641892938
CUST_C,2025-06-05,INV-6985,16081.71,30.0,2025-07-23,18,15044.69,1037.02,0.0,East,Enterprise,0.9355155639543308
CUST_C,2025-06-06,INV-6385,24348.87,60.0,2025-09-03,29,24225.89,82.25,40.73,North,SME,0.9949492522650949
CUST_C,2025-06-07,INV-6333,22484.2,45.0,2025-08-15,24,22206.8,0.0,421.54,East,SME,0.9876624474075127
CUST_C,2025-06-08,INV-6339,20735.6,60.0,2025-08-25,18,16986.32,3568.64,180.64,South,SME,0.819186326896738
CUST_C,2025-06-09,INV-6505,17024.51,60.0,2025-08-30,22,14198.3,2826.21,0.0,North,SME,0.8339916978520968
CUST_C,2025-06-10,INV-6753,16799.73,45.0,2025-08-09,15,13989.47,2611.92,198.34,North,Enterprise,0.8327199306179325
CUST_C,2025-06-11,INV-6122,24663.19,45.0,2025-08-22,27,21704.43,2958.76,0.0,West,SME,0.8800333614589192
CUST_C,2025-06-12,INV-6242,17855.66,30.0,2025-07-30,18,15884.33,1971.33,0.0,North,Enterprise,0.8895963520810768
CUST_C,2025-06-13,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,Enterprise,0.0
CUST_C,2025-06-14,INV-6013,13311.19,60.0,2025-09-09,27,12075.45,1235.74,0.0,North,SME,0.9071653248131835
CUST_C,2025-06-15,INV-6298,23124.49,45.0,2025-08-15,16,18943.69,4180.8,0.0,North,SME,0.8192046613784778
CUST_C,2025-06-16,INV-6234,22162.01,45.0,2025-08-25,25,21102.62,668.48,390.91,East,Mid-Market,0.9521979278955294
CUST_C,2025-06-17,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,East,Mid-Market,0.0
CUST_C,2025-06-18,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,East,Mid-Market,0.0
CUST_C,2025-06-19,INV-6571,16697.18,30.0,2025-08-15,27,16557.23,139.95,0.0,North,Enterprise,0.9916183451337292
CUST_C,2025-06-20,INV-6437,23030.87,30.0,2025-08-12,23,21517.11,1513.76,0.0,North,Enterprise,0.934272565474079
CUST_C,2025-06-21,INV-6689,22557.96,45.0,2025-08-30,25,20138.94,2411.11,7.91,West,Enterprise,0.8927642393195129
CUST_C,2025-06-22,INV-6346,8598.71,60.0,2025-09-05,15,7871.0,727.71,0.0,South,Enterprise,0.9153698636190778
CUST_C,2025-06-23,INV-6170,10037.61,60.0,2025-09-12,21,8134.12,1903.49,0.0,South,Mid-Market,0.8103642201679483
CUST_C,2025-06-24,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,South,Mid-Market,0.0
CUST_C,2025-06-25,INV-6143,23961.17,30.0,2025-08-23,29,20515.18,3050.15,395.84,South,Enterprise,0.8561844016798846
CUST_C,2025-06-26,INV-6265,17509.4,30.0,2025-08-21,26,14770.33,2739.07,0.0,West,Mid-Market,0.8435657418301026
CUST_C,2025-06-27,INV-6986,11638.01,45.0,2025-09-09,29,9312.87,2206.08,119.06,West,SME,0.800211548194236
CUST_C,2025-06-28,INV-6868,22925.1,30.0,2025-08-15,18,22022.23,902.87,0.0,West,SME,0.9606165294807875
CUST_C,2025-06-29,INV-6758,22409.78,30.0,2025-08-14,16,21085.45,1324.33,0.0,South,Enterprise,0.9409039267676881
CUST_C,2025-06-30,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,South,Enterprise,0.0
CUST_C,2025-07-01,INV-6839,13656.33,60.0,2025-09-17,18,11629.47,1562.23,464.63,West,SME,0.8515809152239291
CUST_C,2025-07-02,INV-6059,11247.84,45.0,2025-09-10,25,10445.58,802.26,0.0,North,Enterprise,0.9286743054666495
CUST_C,2025-07-03,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,Enterprise,0.0
CUST_C,2025-07-04,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,Enterprise,0.0
CUST_C,2025-07-05,INV-6216,21423.49,60.0,2025-10-03,30,21368.57,54.92,0.0,West,Enterprise,0.9974364587655885
CUST_C,2025-07-06,INV-6469,23293.65,45.0,2025-09-09,20,19448.7,3844.95,0.0,East,Enterprise,0.8349357013606712
CUST_C,2025-07-07,INV-6782,13236.32,45.0,2025-09-14,24,11120.69,2042.5,73.13,West,SME,0.840164789004799
CUST_C,2025-07-08,INV-6626,18824.09,45.0,2025-09-11,20,17200.53,1623.56,0.0,West,Mid-Market,0.9137509436047107
CUST_C,2025-07-09,INV-6910,7673.76,30.0,2025-08-27,19,7076.19,597.57,0.0,North,Mid-Market,0.92212813535998
CUST_C,2025-07-10,INV-6610,6555.73,60.0,2025-10-05,27,6225.79,0.0,449.47,South,SME,0.9496715087412081
CUST_C,2025-07-11,INV-6890,5847.01,60.0,2025-09-26,17,5221.0,314.55,311.46,North,Mid-Market,0.892935021489616
CUST_C,2025-07-12,NoInvoice,0.0,0.0,,0,0.0,0.0,0.0,North,Mid-Market,0.0
